cluster,pathway,go_min_level,go_max_level,selected_gene_count,mapped_selected_gene_count,background_size,pathway_size,overlap_count,overlap_genes,gene_ratio,p_value,adjusted_p_value,significant_fdr_0_05
2,GOBP_REGULATION_OF_SYNAPSE_ASSEMBLY,7,7,84,82,18000,173,0,,0,1,1,FALSE
2,GOBP_REGULATION_OF_SYNAPSE_MATURATION,5,7,84,82,18000,28,0,,0,1,1,FALSE
2,GOBP_REGULATION_OF_SYNAPSE_PRUNING,7,7,84,82,18000,10,0,,0,1,1,FALSE
2,GOBP_REGULATION_OF_SYNAPTIC_ASSEMBLY_AT_NEUROMUSCULAR_JUNCTION,6,8,84,82,18000,10,0,,0,1,1,FALSE
2,GOBP_REGULATION_OF_SYNAPTIC_TRANSMISSION_GABAERGIC,7,8,84,82,18000,34,0,,0,1,1,FALSE
2,GOBP_REGULATION_OF_SYNAPTIC_TRANSMISSION_GLUTAMATERGIC,7,8,84,82,18000,74,0,,0,1,1,FALSE
2,GOBP_REGULATION_OF_SYNAPTIC_VESICLE_CYCLE,6,7,84,82,18000,15,0,,0,1,1,FALSE
2,GOBP_REGULATION_OF_SYNAPTIC_VESICLE_EXOCYTOSIS,7,10,84,82,18000,51,0,,0,1,1,FALSE
2,GOBP_REGULATION_OF_SYNAPTIC_VESICLE_MEMBRANE_ORGANIZATION,6,6,84,82,18000,22,0,,0,1,1,FALSE
2,GOBP_REGULATION_OF_SYNAPTIC_VESICLE_PRIMING,7,7,84,82,18000,11,0,,0,1,1,FALSE
2,GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE,5,5,84,82,18000,112,0,,0,1,1,FALSE
2,GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_CIRCULATORY_RENIN_ANGIOTENSIN,7,9,84,82,18000,23,0,,0,1,1,FALSE
2,GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_BY_RENIN_ANGIOTENSIN,6,8,84,82,18000,33,0,,0,1,1,FALSE
2,GOBP_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE_MEDIATED_BY_A_CHEMICAL_SIGNAL,6,6,84,82,18000,54,0,,0,1,1,FALSE
2,GOBP_REGULATION_OF_TELOMERASE_RNA_LOCALIZATION_TO_CAJAL_BODY,5,5,84,82,18000,12,0,,0,1,1,FALSE
2,GOBP_REGULATION_OF_TELOMERE_CAPPING,8,9,84,82,18000,14,0,,0,1,1,FALSE
2,GOBP_REGULATION_OF_TELOMERE_MAINTENANCE_IN_RESPONSE_TO_DNA_DAMAGE,6,9,84,82,18000,19,0,,0,1,1,FALSE
2,GOBP_REGULATION_OF_TETRAPYRROLE_METABOLIC_PROCESS,6,6,84,82,18000,10,0,,0,1,1,FALSE
2,GOBP_REGULATION_OF_THE_FORCE_OF_HEART_CONTRACTION,4,8,84,82,18000,26,0,,0,1,1,FALSE
2,GOBP_REGULATION_OF_THYMOCYTE_APOPTOTIC_PROCESS,10,10,84,82,18000,15,0,,0,1,1,FALSE
2,GOBP_REGULATION_OF_TISSUE_REMODELING,5,5,84,82,18000,86,0,,0,1,1,FALSE
2,GOBP_REGULATION_OF_TOLL_LIKE_RECEPTOR_2_SIGNALING_PATHWAY,7,9,84,82,18000,12,0,,0,1,1,FALSE
2,GOBP_REGULATION_OF_TOLL_LIKE_RECEPTOR_3_SIGNALING_PATHWAY,8,10,84,82,18000,13,0,,0,1,1,FALSE
2,GOBP_REGULATION_OF_TOLL_LIKE_RECEPTOR_9_SIGNALING_PATHWAY,8,10,84,82,18000,12,0,,0,1,1,FALSE
2,GOBP_REGULATION_OF_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,7,9,84,82,18000,40,0,,0,1,1,FALSE
2,GOBP_REGULATION_OF_TOOTH_MINERALIZATION,7,7,84,82,18000,13,0,,0,1,1,FALSE
2,GOBP_REGULATION_OF_TORC2_SIGNALING,8,9,84,82,18000,13,0,,0,1,1,FALSE
2,GOBP_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_I,9,10,84,82,18000,48,0,,0,1,1,FALSE
2,GOBP_REGULATION_OF_TRANSCRIPTION_BY_RNA_POLYMERASE_III,9,10,84,82,18000,30,0,,0,1,1,FALSE
2,GOBP_REGULATION_OF_TRANSCRIPTION_OF_NUCLEOLAR_LARGE_RRNA_BY_RNA_POLYMERASE_I,10,11,84,82,18000,15,0,,0,1,1,FALSE
2,GOBP_REGULATION_OF_TRANSCRIPTION_REGULATORY_REGION_DNA_BINDING,6,6,84,82,18000,25,0,,0,1,1,FALSE
2,GOBP_REGULATION_OF_TRANSLATIONAL_ELONGATION,8,11,84,82,18000,14,0,,0,1,1,FALSE
2,GOBP_REGULATION_OF_TRANSLATIONAL_FIDELITY,4,4,84,82,18000,18,0,,0,1,1,FALSE
2,GOBP_REGULATION_OF_TRANSMISSION_OF_NERVE_IMPULSE,6,7,84,82,18000,16,0,,0,1,1,FALSE
2,GOBP_REGULATION_OF_TRIGLYCERIDE_BIOSYNTHETIC_PROCESS,7,8,84,82,18000,22,0,,0,1,1,FALSE
2,GOBP_REGULATION_OF_TRIGLYCERIDE_CATABOLIC_PROCESS,7,8,84,82,18000,14,0,,0,1,1,FALSE
2,GOBP_REGULATION_OF_TRIGLYCERIDE_METABOLIC_PROCESS,6,7,84,82,18000,47,0,,0,1,1,FALSE
2,GOBP_REGULATION_OF_TROPHOBLAST_CELL_MIGRATION,5,7,84,82,18000,18,0,,0,1,1,FALSE
2,GOBP_REGULATION_OF_TYPE_2_MITOPHAGY,6,10,84,82,18000,13,0,,0,1,1,FALSE
2,GOBP_REGULATION_OF_TYPE_I_INTERFERON_MEDIATED_SIGNALING_PATHWAY,7,8,84,82,18000,45,0,,0,1,1,FALSE
2,GOBP_REGULATION_OF_T_CELL_RECEPTOR_SIGNALING_PATHWAY,7,8,84,82,18000,53,0,,0,1,1,FALSE
2,GOBP_REGULATION_OF_T_HELPER_1_CELL_DIFFERENTIATION,7,14,84,82,18000,11,0,,0,1,1,FALSE
2,GOBP_REGULATION_OF_T_HELPER_2_CELL_DIFFERENTIATION,7,14,84,82,18000,12,0,,0,1,1,FALSE
2,GOBP_REGULATION_OF_UBIQUITIN_PROTEIN_LIGASE_ACTIVITY,7,7,84,82,18000,17,0,,0,1,1,FALSE
2,GOBP_REGULATION_OF_UBIQUITIN_PROTEIN_TRANSFERASE_ACTIVITY,6,6,84,82,18000,29,0,,0,1,1,FALSE
2,GOBP_REGULATION_OF_URINE_VOLUME,5,5,84,82,18000,21,0,,0,1,1,FALSE
2,GOBP_REGULATION_OF_VACUOLE_ORGANIZATION,7,7,84,82,18000,61,0,,0,1,1,FALSE
2,GOBP_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CELL_DIFFERENTIATION,8,8,84,82,18000,25,0,,0,1,1,FALSE
2,GOBP_REGULATION_OF_VASCULAR_ASSOCIATED_SMOOTH_MUSCLE_CONTRACTION,8,9,84,82,18000,11,0,,0,1,1,FALSE
2,GOBP_REGULATION_OF_VASCULAR_ENDOTHELIAL_GROWTH_FACTOR_RECEPTOR_SIGNALING_PATHWAY,6,7,84,82,18000,37,0,,0,1,1,FALSE
2,GOBP_REGULATION_OF_VASCULAR_PERMEABILITY,4,6,84,82,18000,50,0,,0,1,1,FALSE
2,GOBP_REGULATION_OF_VASCULAR_WOUND_HEALING,7,8,84,82,18000,15,0,,0,1,1,FALSE
2,GOBP_REGULATION_OF_VASCULOGENESIS,6,6,84,82,18000,16,0,,0,1,1,FALSE
2,GOBP_REGULATION_OF_VASOCONSTRICTION,7,8,84,82,18000,67,0,,0,1,1,FALSE
2,GOBP_REGULATION_OF_VENTRICULAR_CARDIAC_MUSCLE_CELL_ACTION_POTENTIAL,6,11,84,82,18000,12,0,,0,1,1,FALSE
2,GOBP_REGULATION_OF_VENTRICULAR_CARDIAC_MUSCLE_CELL_MEMBRANE_REPOLARIZATION,6,7,84,82,18000,25,0,,0,1,1,FALSE
2,GOBP_REGULATION_OF_VESICLE_FUSION,6,7,84,82,18000,35,0,,0,1,1,FALSE
2,GOBP_REGULATION_OF_VESICLE_SIZE,6,6,84,82,18000,18,0,,0,1,1,FALSE
2,GOBP_REGULATION_OF_VITAMIN_D_RECEPTOR_SIGNALING_PATHWAY,6,8,84,82,18000,10,0,,0,1,1,FALSE
2,GOBP_REGULATION_OF_VITAMIN_METABOLIC_PROCESS,6,6,84,82,18000,11,0,,0,1,1,FALSE
2,GOBP_REGULATION_OF_VOLTAGE_GATED_CALCIUM_CHANNEL_ACTIVITY,8,11,84,82,18000,16,0,,0,1,1,FALSE
2,GOBP_REGULATION_OF_WNT_SIGNALING_PATHWAY_PLANAR_CELL_POLARITY_PATHWAY,8,9,84,82,18000,14,0,,0,1,1,FALSE
2,GOBP_REGULATION_OF_WOUND_HEALING,7,7,84,82,18000,137,0,,0,1,1,FALSE
2,GOBP_REGULATION_OF_WOUND_HEALING_SPREADING_OF_EPIDERMAL_CELLS,7,8,84,82,18000,11,0,,0,1,1,FALSE
2,GOBP_REGULATORY_NCRNA_MEDIATED_HETEROCHROMATIN_FORMATION,10,12,84,82,18000,27,0,,0,1,1,FALSE
2,GOBP_REGULATORY_NCRNA_PROCESSING,9,10,84,82,18000,70,0,,0,1,1,FALSE
2,GOBP_RELAXATION_OF_CARDIAC_MUSCLE,6,6,84,82,18000,17,0,,0,1,1,FALSE
2,GOBP_RELAXATION_OF_MUSCLE,5,5,84,82,18000,34,0,,0,1,1,FALSE
2,GOBP_RELAXATION_OF_SMOOTH_MUSCLE,6,6,84,82,18000,10,0,,0,1,1,FALSE
2,GOBP_RELEASE_OF_CYTOCHROME_C_FROM_MITOCHONDRIA,8,8,84,82,18000,55,0,,0,1,1,FALSE
2,GOBP_RENAL_ABSORPTION,5,5,84,82,18000,40,0,,0,1,1,FALSE
2,GOBP_RENAL_FILTRATION,5,5,84,82,18000,34,0,,0,1,1,FALSE
2,GOBP_RENAL_SODIUM_EXCRETION,6,6,84,82,18000,12,0,,0,1,1,FALSE
2,GOBP_RENAL_SODIUM_ION_ABSORPTION,6,10,84,82,18000,16,0,,0,1,1,FALSE
2,GOBP_RENAL_SODIUM_ION_TRANSPORT,5,9,84,82,18000,19,0,,0,1,1,FALSE
2,GOBP_RENAL_SYSTEM_DEVELOPMENT,5,5,84,82,18000,335,0,,0,1,1,FALSE
2,GOBP_RENAL_SYSTEM_PROCESS,4,4,84,82,18000,138,0,,0,1,1,FALSE
2,GOBP_RENAL_SYSTEM_PROCESS_INVOLVED_IN_REGULATION_OF_BLOOD_VOLUME,6,6,84,82,18000,16,0,,0,1,1,FALSE
2,GOBP_RENAL_SYSTEM_PROCESS_INVOLVED_IN_REGULATION_OF_SYSTEMIC_ARTERIAL_BLOOD_PRESSURE,5,5,84,82,18000,29,0,,0,1,1,FALSE
2,GOBP_RENAL_SYSTEM_VASCULATURE_DEVELOPMENT,6,6,84,82,18000,33,0,,0,1,1,FALSE
2,GOBP_RENAL_TUBULAR_SECRETION,5,5,84,82,18000,20,0,,0,1,1,FALSE
2,GOBP_RENAL_TUBULE_DEVELOPMENT,5,6,84,82,18000,104,0,,0,1,1,FALSE
2,GOBP_RENAL_TUBULE_MORPHOGENESIS,6,7,84,82,18000,81,0,,0,1,1,FALSE
2,GOBP_RENAL_VESICLE_DEVELOPMENT,7,7,84,82,18000,17,0,,0,1,1,FALSE
2,GOBP_RENAL_WATER_HOMEOSTASIS,5,6,84,82,18000,24,0,,0,1,1,FALSE
2,GOBP_REPLACEMENT_OSSIFICATION,4,4,84,82,18000,31,0,,0,1,1,FALSE
2,GOBP_REPLICATIVE_SENESCENCE,4,4,84,82,18000,17,0,,0,1,1,FALSE
2,GOBP_RESCUE_OF_STALLED_RIBOSOME,7,8,84,82,18000,35,0,,0,1,1,FALSE
2,GOBP_RESOLUTION_OF_MEIOTIC_RECOMBINATION_INTERMEDIATES,5,6,84,82,18000,17,0,,0,1,1,FALSE
2,GOBP_RESPIRATORY_BURST_INVOLVED_IN_DEFENSE_RESPONSE,4,4,84,82,18000,17,0,,0,1,1,FALSE
2,GOBP_RESPIRATORY_BURST_INVOLVED_IN_INFLAMMATORY_RESPONSE,4,5,84,82,18000,10,0,,0,1,1,FALSE
2,GOBP_RESPIRATORY_CHAIN_COMPLEX_III_ASSEMBLY,8,8,84,82,18000,13,0,,0,1,1,FALSE
2,GOBP_RESPIRATORY_CHAIN_COMPLEX_IV_ASSEMBLY,8,8,84,82,18000,31,0,,0,1,1,FALSE
2,GOBP_RESPIRATORY_SYSTEM_PROCESS,4,4,84,82,18000,50,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_ACETYLCHOLINE,5,5,84,82,18000,52,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_ACIDIC_PH,5,5,84,82,18000,27,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_ALDOSTERONE,6,9,84,82,18000,17,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_AMINO_ACID_STARVATION,5,7,84,82,18000,56,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_ANGIOTENSIN,6,8,84,82,18000,46,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_ARSENIC_CONTAINING_SUBSTANCE,4,4,84,82,18000,30,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_ATP,5,7,84,82,18000,33,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_AUDITORY_STIMULUS,5,5,84,82,18000,36,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_BACTERIAL_LIPOPROTEIN,6,6,84,82,18000,11,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_BMP,5,5,84,82,18000,187,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_CAFFEINE,7,7,84,82,18000,16,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_COBALT_ION,6,6,84,82,18000,10,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_DIETARY_EXCESS,5,6,84,82,18000,36,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_ELECTRICAL_STIMULUS,4,4,84,82,18000,37,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_EPINEPHRINE,4,4,84,82,18000,15,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_ETHER,5,5,84,82,18000,22,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_FOLIC_ACID,5,8,84,82,18000,10,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_FOLLICLE_STIMULATING_HORMONE,6,7,84,82,18000,16,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_FOOD,4,6,84,82,18000,47,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_FORSKOLIN,6,6,84,82,18000,15,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_GAMMA_RADIATION,6,6,84,82,18000,53,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_GLUCAGON,6,8,84,82,18000,20,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_GONADOTROPIN,5,6,84,82,18000,28,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_HEPATOCYTE_GROWTH_FACTOR,5,5,84,82,18000,17,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_HISTAMINE,6,6,84,82,18000,11,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_HYDROPEROXIDE,5,5,84,82,18000,20,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_HYDROXYUREA,5,5,84,82,18000,12,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_HYPEROXIA,4,6,84,82,18000,19,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_INCREASED_OXYGEN_LEVELS,5,5,84,82,18000,27,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_INTERFERON_ALPHA,6,6,84,82,18000,21,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_INTERFERON_BETA,6,6,84,82,18000,37,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_INTERLEUKIN_12,6,6,84,82,18000,12,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_INTERLEUKIN_15,6,6,84,82,18000,11,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_INTERLEUKIN_17,6,6,84,82,18000,19,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_INTERLEUKIN_2,6,6,84,82,18000,11,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_INTERLEUKIN_6,6,6,84,82,18000,48,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_IONIZING_RADIATION,5,5,84,82,18000,146,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_ISCHEMIA,4,4,84,82,18000,63,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_LEAD_ION,6,6,84,82,18000,19,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_LEPTIN,5,6,84,82,18000,21,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_LEUKEMIA_INHIBITORY_FACTOR,6,6,84,82,18000,112,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_LIGHT_INTENSITY,6,6,84,82,18000,19,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_LIPOTEICHOIC_ACID,5,6,84,82,18000,11,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_LITHIUM_ION,6,6,84,82,18000,17,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_L_GLUTAMATE,6,7,84,82,18000,19,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_L_LEUCINE,6,7,84,82,18000,15,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_MACROPHAGE_COLONY_STIMULATING_FACTOR,6,6,84,82,18000,17,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_MAGNESIUM_ION,6,6,84,82,18000,19,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_MANGANESE_ION,6,6,84,82,18000,15,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_MERCURY_ION,6,6,84,82,18000,11,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_MISFOLDED_PROTEIN,5,6,84,82,18000,20,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_MONOAMINE,6,6,84,82,18000,63,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_MUSCLE_ACTIVITY,4,4,84,82,18000,33,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_NERVE_GROWTH_FACTOR,5,5,84,82,18000,52,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_NITRIC_OXIDE,5,5,84,82,18000,22,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_NITROSATIVE_STRESS,4,4,84,82,18000,10,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_OXYGEN_GLUCOSE_DEPRIVATION,6,6,84,82,18000,11,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_OXYGEN_RADICAL,5,6,84,82,18000,27,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_PAIN,4,5,84,82,18000,34,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_PEPTIDOGLYCAN,5,6,84,82,18000,13,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_PH,4,4,84,82,18000,40,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_PLATELET_DERIVED_GROWTH_FACTOR,5,5,84,82,18000,27,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_POTASSIUM_ION,6,6,84,82,18000,21,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_PROSTAGLANDIN,5,6,84,82,18000,38,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_PROSTAGLANDIN_E,6,7,84,82,18000,28,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_SALT,4,4,84,82,18000,24,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_SELENIUM_ION,5,5,84,82,18000,11,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_STEROL_DEPLETION,4,4,84,82,18000,19,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_STILBENOID,6,6,84,82,18000,10,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_THYROID_HORMONE,5,6,84,82,18000,22,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_TYPE_III_INTERFERON,6,6,84,82,18000,13,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_TYPE_I_INTERFERON,6,6,84,82,18000,92,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_UV_A,7,7,84,82,18000,15,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_UV_C,7,7,84,82,18000,15,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_VITAMIN,5,7,84,82,18000,89,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_VITAMIN_A,6,8,84,82,18000,15,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_VITAMIN_D,5,8,84,82,18000,40,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_WATER,4,5,84,82,18000,12,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_X_RAY,6,6,84,82,18000,30,0,,0,1,1,FALSE
2,GOBP_RESPONSE_TO_YEAST,5,7,84,82,18000,16,0,,0,1,1,FALSE
2,GOBP_RETICULOPHAGY,6,7,84,82,18000,23,0,,0,1,1,FALSE
2,GOBP_RETINAL_BIPOLAR_NEURON_DIFFERENTIATION,7,7,84,82,18000,11,0,,0,1,1,FALSE
2,GOBP_RETINAL_CONE_CELL_DEVELOPMENT,8,8,84,82,18000,11,0,,0,1,1,FALSE
2,GOBP_RETINAL_CONE_CELL_DIFFERENTIATION,9,9,84,82,18000,14,0,,0,1,1,FALSE
2,GOBP_RETINAL_GANGLION_CELL_AXON_GUIDANCE,10,10,84,82,18000,23,0,,0,1,1,FALSE
2,GOBP_RETINAL_METABOLIC_PROCESS,5,10,84,82,18000,19,0,,0,1,1,FALSE
2,GOBP_RETINAL_PIGMENT_EPITHELIUM_DEVELOPMENT,6,6,84,82,18000,10,0,,0,1,1,FALSE
2,GOBP_RETINAL_ROD_CELL_DEVELOPMENT,8,8,84,82,18000,10,0,,0,1,1,FALSE
2,GOBP_RETINAL_ROD_CELL_DIFFERENTIATION,9,9,84,82,18000,18,0,,0,1,1,FALSE
2,GOBP_RETINA_HOMEOSTASIS,6,6,84,82,18000,59,0,,0,1,1,FALSE
2,GOBP_RETINA_LAYER_FORMATION,4,4,84,82,18000,26,0,,0,1,1,FALSE
2,GOBP_RETINA_MORPHOGENESIS_IN_CAMERA_TYPE_EYE,4,4,84,82,18000,70,0,,0,1,1,FALSE
2,GOBP_RETINA_VASCULATURE_DEVELOPMENT_IN_CAMERA_TYPE_EYE,6,6,84,82,18000,20,0,,0,1,1,FALSE
2,GOBP_RETINA_VASCULATURE_MORPHOGENESIS_IN_CAMERA_TYPE_EYE,4,4,84,82,18000,10,0,,0,1,1,FALSE
2,GOBP_RETINOIC_ACID_METABOLIC_PROCESS,4,10,84,82,18000,33,0,,0,1,1,FALSE
2,GOBP_RETINOL_METABOLIC_PROCESS,4,10,84,82,18000,52,0,,0,1,1,FALSE
2,GOBP_RETROGRADE_AXONAL_TRANSPORT,8,10,84,82,18000,23,0,,0,1,1,FALSE
2,GOBP_RETROGRADE_TRANSPORT_ENDOSOME_TO_GOLGI,5,7,84,82,18000,108,0,,0,1,1,FALSE
2,GOBP_RETROGRADE_TRANS_SYNAPTIC_SIGNALING,7,8,84,82,18000,10,0,,0,1,1,FALSE
2,GOBP_RETROGRADE_VESICLE_MEDIATED_TRANSPORT_GOLGI_TO_ENDOPLASMIC_RETICULUM,5,7,84,82,18000,52,0,,0,1,1,FALSE
2,GOBP_REVERSE_CHOLESTEROL_TRANSPORT,9,9,84,82,18000,21,0,,0,1,1,FALSE
2,GOBP_REVERSIBLE_DIFFERENTIATION,4,4,84,82,18000,12,0,,0,1,1,FALSE
2,GOBP_RHO_PROTEIN_SIGNAL_TRANSDUCTION,7,9,84,82,18000,147,0,,0,1,1,FALSE
2,GOBP_RHYTHMIC_BEHAVIOR,4,4,84,82,18000,50,0,,0,1,1,FALSE
2,GOBP_RIBONUCLEOPROTEIN_COMPLEX_LOCALIZATION,4,4,84,82,18000,13,0,,0,1,1,FALSE
2,GOBP_RIBONUCLEOSIDE_CATABOLIC_PROCESS,7,9,84,82,18000,14,0,,0,1,1,FALSE
2,GOBP_RIBONUCLEOSIDE_DIPHOSPHATE_BIOSYNTHETIC_PROCESS,8,10,84,82,18000,11,0,,0,1,1,FALSE
2,GOBP_RIBONUCLEOSIDE_METABOLIC_PROCESS,6,8,84,82,18000,30,0,,0,1,1,FALSE
2,GOBP_RIBONUCLEOSIDE_MONOPHOSPHATE_BIOSYNTHETIC_PROCESS,8,10,84,82,18000,35,0,,0,1,1,FALSE
2,GOBP_RIBONUCLEOSIDE_MONOPHOSPHATE_CATABOLIC_PROCESS,8,10,84,82,18000,16,0,,0,1,1,FALSE
2,GOBP_RIBONUCLEOSIDE_MONOPHOSPHATE_METABOLIC_PROCESS,7,9,84,82,18000,60,0,,0,1,1,FALSE
2,GOBP_RIBOSOMAL_LARGE_SUBUNIT_ASSEMBLY,8,8,84,82,18000,21,0,,0,1,1,FALSE
2,GOBP_RIBOSOMAL_LARGE_SUBUNIT_BIOGENESIS,6,6,84,82,18000,68,0,,0,1,1,FALSE
2,GOBP_RIBOSOMAL_SMALL_SUBUNIT_ASSEMBLY,8,8,84,82,18000,22,0,,0,1,1,FALSE
2,GOBP_RIBOSOMAL_SMALL_SUBUNIT_BIOGENESIS,6,6,84,82,18000,108,0,,0,1,1,FALSE
2,GOBP_RIBOSOMAL_SUBUNIT_EXPORT_FROM_NUCLEUS,4,9,84,82,18000,14,0,,0,1,1,FALSE
2,GOBP_RIBOSOME_ASSEMBLY,8,8,84,82,18000,63,0,,0,1,1,FALSE
2,GOBP_RIBOSOME_BIOGENESIS,6,6,84,82,18000,320,0,,0,1,1,FALSE
2,GOBP_RIBOSOME_DISASSEMBLY,7,7,84,82,18000,42,0,,0,1,1,FALSE
2,GOBP_RIG_I_SIGNALING_PATHWAY,6,13,84,82,18000,30,0,,0,1,1,FALSE
2,GOBP_RISC_COMPLEX_ASSEMBLY,8,8,84,82,18000,10,0,,0,1,1,FALSE
2,GOBP_RNA_5_END_PROCESSING,8,9,84,82,18000,38,0,,0,1,1,FALSE
2,GOBP_RNA_CAPPING,8,9,84,82,18000,16,0,,0,1,1,FALSE
2,GOBP_RNA_EXPORT_FROM_NUCLEUS,6,9,84,82,18000,94,0,,0,1,1,FALSE
2,GOBP_RNA_METHYLATION,5,9,84,82,18000,84,0,,0,1,1,FALSE
2,GOBP_RNA_MODIFICATION,6,8,84,82,18000,173,0,,0,1,1,FALSE
2,GOBP_RNA_POLYMERASE_II_PREINITIATION_COMPLEX_ASSEMBLY,9,9,84,82,18000,68,0,,0,1,1,FALSE
2,GOBP_RNA_POLYMERASE_II_TRANSCRIPTION_INITIATION_SURVEILLANCE,,,84,82,18000,19,0,,0,1,1,FALSE
2,GOBP_RNA_POLYMERASE_I_PREINITIATION_COMPLEX_ASSEMBLY,9,9,84,82,18000,11,0,,0,1,1,FALSE
2,GOBP_RNA_SPLICING_VIA_ENDONUCLEOLYTIC_CLEAVAGE_AND_LIGATION,9,10,84,82,18000,14,0,,0,1,1,FALSE
2,GOBP_RNA_SPLICING_VIA_TRANSESTERIFICATION_REACTIONS,9,10,84,82,18000,344,0,,0,1,1,FALSE
